Movie Index,User Index,Rating
257,815,3.0
71,772,3.0
964,449,4.0
747,430,4.0
195,746,2.0
366,278,3.0
268,448,5.0
605,89,5.0
863,437,3.0
345,630,4.0
23,290,5.0
233,839,5.0
939,129,3.0
677,647,3.0
1013,804,4.0
637,845,4.0
79,329,2.0
481,311,5.0
201,275,4.0
242,823,1.0
171,654,4.0
268,859,2.0
587,261,4.0
326,424,4.0
241,485,4.0
825,222,1.0
1231,654,3.0
87,199,4.0
237,497,4.0
185,42,3.0
495,494,5.0
639,311,2.0
721,757,3.0
903,87,5.0
154,658,3.0
525,487,4.0
156,243,4.0
1096,580,4.0
221,505,4.0
430,663,2.0
1391,450,1.0
464,285,5.0
422,345,4.0
1043,879,4.0
322,369,2.0
182,343,5.0
152,561,4.0
492,294,5.0
431,267,3.0
474,285,4.0
558,367,3.0
190,939,4.0
330,417,3.0
1127,489,4.0
719,795,4.0
155,492,1.0
965,127,4.0
508,415,5.0
1013,485,3.0
677,653,4.0
467,292,2.0
312,125,5.0
169,854,2.0
140,434,2.0
301,351,4.0
201,621,4.0
560,502,5.0
402,748,4.0
654,456,5.0
677,783,4.0
437,404,1.0
552,587,4.0
132,896,4.0
245,927,5.0
742,254,1.0
180,531,5.0
194,378,3.0
285,305,4.0
699,449,1.0
1089,471,5.0
514,336,5.0
290,302,3.0
271,808,5.0
256,623,3.0
14,14,4.0
69,150,4.0
899,78,4.0
27,740,3.0
209,359,4.0
146,118,4.0
767,233,2.0
516,214,5.0
196,96,3.0
13,517,3.0
199,275,5.0
144,6,1.0
318,546,4.0
284,923,4.0
480,552,3.0
741,633,4.0
156,681,4.0
245,827,2.0
332,422,3.0
8,300,3.0
876,862,1.0
192,329,5.0
96,502,4.0
227,360,4.0
404,532,3.0
748,698,3.0
62,620,1.0
328,180,1.0
81,310,5.0
863,541,3.0
285,384,3.0
41,278,4.0
281,323,5.0
276,389,2.0
475,868,1.0
595,486,5.0
866,302,3.0
442,900,3.0
287,853,5.0
194,177,4.0
992,93,4.0
11,378,5.0
728,310,4.0
656,752,5.0
670,101,3.0
58,267,5.0
257,169,3.0
8,381,4.0
957,330,5.0
329,509,2.0
44,584,5.0
1233,862,3.0
21,93,4.0
189,238,1.0
938,338,4.0
60,75,4.0
1412,267,2.0
217,931,3.0
171,96,4.0
291,422,4.0
918,517,5.0
131,327,5.0
622,641,4.0
618,163,4.0
85,853,3.0
1006,436,5.0
795,310,3.0
155,164,3.0
236,127,4.0
164,927,5.0
175,454,3.0
187,803,4.0
1020,882,5.0
565,36,4.0
156,885,4.0
306,380,2.0
196,64,5.0
13,180,1.0
248,641,5.0
1418,424,3.0
495,693,4.0
27,150,4.0
916,178,3.0
258,701,3.0
738,654,4.0
485,834,4.0
182,730,1.0
237,58,5.0
285,381,2.0
136,238,5.0
119,458,2.0
72,362,2.0
267,577,2.0
427,590,4.0
357,432,2.0
461,542,4.0
172,314,4.0
945,94,3.0
259,245,5.0
331,531,4.0
285,731,5.0
108,22,3.0
590,206,3.0
254,140,4.0
171,881,5.0
409,773,1.0
1116,183,2.0
566,773,1.0
936,674,1.0
285,355,3.0
427,804,5.0
751,757,3.0
126,15,5.0
647,480,5.0
217,183,3.0
924,435,4.0
244,228,3.0
95,513,5.0
643,6,5.0
1181,845,2.0
254,524,1.0
201,173,5.0
660,775,5.0
508,681,2.0
318,419,4.0
96,681,4.0
944,624,3.0
435,365,5.0
260,87,5.0
24,276,4.0
230,338,2.0
173,338,4.0
531,94,4.0
26,200,3.0
93,932,1.0
691,255,5.0
3,762,5.0
97,247,5.0
1227,773,1.0
1011,158,5.0
510,665,4.0
495,193,4.0
1538,404,1.0
1024,488,5.0
49,268,3.0
99,568,5.0
306,110,2.0
206,377,4.0
498,312,3.0
741,717,5.0
85,58,3.0
422,15,5.0
78,534,3.0
237,384,5.0
522,94,4.0
156,726,3.0
681,275,3.0
442,41,3.0
280,221,3.0
105,268,1.0
1132,495,3.0
427,150,5.0
779,477,3.0
684,565,3.0
78,80,5.0
189,343,5.0
1400,213,4.0
108,620,4.0
415,715,3.0
126,838,5.0
416,495,1.0
1024,487,2.0
385,86,2.0
769,312,4.0
951,213,3.0
747,634,2.0
450,642,2.0
997,290,1.0
502,931,4.0
167,5,4.0
390,795,4.0
528,270,4.0
236,375,3.0
10,915,4.0
270,501,5.0
355,652,1.0
206,848,5.0
1066,180,1.0
49,707,5.0
7,704,3.0
537,312,2.0
289,233,3.0
1334,457,1.0
267,285,4.0
731,310,4.0
287,189,5.0
801,496,2.0
201,880,4.0
467,845,4.0
285,180,1.0
1410,270,2.0
844,192,4.0
57,706,3.0
732,298,3.0
755,313,3.0
1314,341,1.0
1,392,4.0
404,853,4.0
557,91,3.0
805,585,4.0
24,662,4.0
269,897,4.0
457,138,4.0
186,487,3.0
1052,471,4.0
214,76,2.0
183,536,3.0
215,63,4.0
202,832,5.0
498,839,4.0
167,41,3.0
49,866,5.0
8,882,4.0
381,13,5.0
281,428,3.0
10,114,4.0
987,802,1.0
495,188,5.0
199,762,4.0
12,24,4.0
240,221,3.0
123,0,5.0
180,406,3.0
1108,526,3.0
404,69,3.0
546,20,2.0
256,654,3.0
686,492,1.0
327,426,4.0
97,209,5.0
603,555,5.0
194,942,4.0
190,659,4.0
125,732,2.0
878,392,3.0
839,331,4.0
416,926,4.0
161,587,5.0
918,757,5.0
96,297,4.0
291,503,5.0
1021,306,4.0
20,278,3.0
427,341,5.0
68,747,4.0
185,497,4.0
578,787,3.0
418,449,5.0
639,193,1.0
948,166,1.0
133,297,5.0
552,456,5.0
365,681,4.0
1181,109,2.0
395,215,3.0
21,193,5.0
203,537,3.0
11,58,5.0
55,6,5.0
94,108,4.0
245,98,3.0
472,118,3.0
132,22,4.0
780,499,3.0
557,57,5.0
692,631,2.0
284,198,4.0
631,295,5.0
217,193,4.0
70,197,3.0
694,441,5.0
251,767,3.0
430,515,3.0
0,279,4.0
222,108,4.0
290,42,3.0
244,826,3.0
97,669,2.0
57,853,3.0
21,882,3.0
297,478,3.0
59,854,3.0
9,107,5.0
548,726,3.0
142,55,3.0
749,415,5.0
192,752,4.0
234,268,3.0
701,58,5.0
13,614,5.0
214,129,5.0
120,733,4.0
648,371,3.0
301,844,3.0
187,626,4.0
872,587,3.0
971,660,3.0
167,415,5.0
225,805,3.0
94,346,4.0
6,296,4.0
120,347,5.0
719,825,3.0
762,98,5.0
468,150,1.0
1173,84,3.0
404,53,4.0
322,172,5.0
663,497,5.0
290,503,4.0
128,676,5.0
110,305,4.0
356,76,3.0
488,150,5.0
569,670,3.0
229,863,2.0
100,867,4.0
6,66,5.0
94,19,3.0
404,536,2.0
1,654,3.0
469,737,4.0
1421,497,3.0
156,338,4.0
317,89,5.0
622,221,2.0
166,86,4.0
477,740,5.0
88,869,3.0
343,417,1.0
256,54,3.0
120,436,3.0
285,664,4.0
117,469,4.0
28,756,2.0
1193,203,4.0
461,918,3.0
152,932,3.0
1198,249,3.0
1011,322,4.0
12,59,4.0
1,704,3.0
180,795,5.0
480,538,4.0
650,220,4.0
824,794,2.0
248,208,2.0
69,448,4.0
822,516,2.0
135,867,5.0
227,803,4.0
809,108,3.0
69,373,4.0
929,647,3.0
105,838,2.0
249,499,4.0
1282,757,4.0
780,540,5.0
46,285,4.0
9,468,5.0
417,541,4.0
945,477,2.0
274,538,4.0
506,302,5.0
321,83,3.0
962,373,5.0
461,295,4.0
99,371,3.0
305,89,4.0
793,449,5.0
65,542,3.0
370,193,3.0
97,834,5.0
487,657,4.0
216,416,4.0
285,403,1.0
253,710,2.0
69,143,4.0
486,538,3.0
716,331,3.0
171,196,5.0
147,312,2.0
619,377,3.0
288,230,4.0
1239,404,1.0
158,294,4.0
662,715,5.0
211,71,5.0
37,483,4.0
188,863,4.0
126,572,4.0
925,605,3.0
78,653,5.0
3,327,3.0
272,89,3.0
1008,850,2.0
470,886,3.0
8,390,5.0
614,647,4.0
494,168,3.0
215,876,4.0
285,47,3.0
281,446,4.0
709,906,4.0
799,434,4.0
48,486,4.0
750,707,4.0
144,22,3.0
60,448,5.0
519,359,4.0
854,113,3.0
49,434,5.0
229,733,2.0
282,88,4.0
735,502,4.0
300,399,4.0
581,302,4.0
22,885,4.0
107,267,3.0
940,845,2.0
1448,584,5.0
1279,682,3.0
968,803,4.0
684,41,4.0
385,879,3.0
238,456,5.0
11,12,5.0
1072,616,3.0
167,795,5.0
708,789,3.0
1332,206,3.0
1078,335,1.0
604,425,4.0
224,462,3.0
21,392,4.0
662,195,5.0
493,449,3.0
965,641,5.0
135,730,4.0
98,843,3.0
810,30,4.0
493,536,4.0
612,369,2.0
66,183,3.0
244,16,2.0
277,890,4.0
0,395,4.0
327,864,3.0
548,626,3.0
1152,118,5.0
287,354,5.0
688,221,4.0
961,17,4.0
647,804,4.0
131,693,5.0
160,720,5.0
603,300,4.0
968,711,4.0
209,794,4.0
950,229,5.0
304,556,3.0
584,942,1.0
1059,621,3.0
110,80,3.0
156,592,3.0
577,398,2.0
1128,589,3.0
983,20,1.0
178,486,3.0
80,200,1.0
940,221,3.0
488,188,5.0
468,456,4.0
528,803,4.0
171,765,3.0
641,416,5.0
482,499,4.0
184,924,4.0
63,150,5.0
943,814,3.0
260,140,1.0
288,723,1.0
215,213,4.0
219,58,2.0
170,893,3.0
495,69,4.0
236,304,2.0
686,124,3.0
683,902,3.0
511,57,3.0
292,232,4.0
925,659,2.0
116,331,4.0
1109,599,3.0
1030,867,1.0
383,253,1.0
326,338,4.0
160,159,3.0
209,451,4.0
88,891,5.0
1231,692,2.0
194,486,4.0
3,599,4.0
99,25,5.0
1085,662,3.0
317,875,5.0
596,456,3.0
14,617,3.0
339,865,2.0
209,665,2.0
104,748,1.0
401,646,4.0
171,941,5.0
200,91,3.0
709,507,4.0
16,822,4.0
273,654,3.0
1033,920,3.0
474,323,5.0
293,293,4.0
25,302,4.0
104,324,3.0
495,388,4.0
193,697,4.0
583,535,5.0
843,56,2.0
146,707,4.0
529,386,4.0
274,242,3.0
172,195,2.0
10,174,5.0
399,845,1.0
750,63,2.0
520,491,5.0
182,737,5.0
450,670,4.0
698,313,5.0
294,415,5.0
723,221,3.0
10,511,5.0
41,108,1.0
968,605,5.0
182,248,4.0
299,866,2.0
526,289,4.0
303,143,4.0
282,596,5.0
401,750,3.0
680,488,3.0
565,157,3.0
250,443,5.0
137,755,2.0
375,302,2.0
288,537,1.0
356,214,4.0
99,474,5.0
326,835,3.0
152,805,4.0
484,746,5.0
85,234,4.0
750,639,4.0
81,527,4.0
123,940,5.0
332,326,2.0
14,600,1.0
1238,392,3.0
1112,915,4.0
203,296,3.0
285,467,4.0
184,715,5.0
805,377,4.0
1024,180,1.0
361,462,1.0
434,900,5.0
945,763,4.0
225,21,4.0
473,449,5.0
677,485,1.0
553,278,1.0
7,888,3.0
677,587,2.0
214,275,4.0
845,707,2.0
318,904,2.0
1152,75,2.0
342,754,3.0
66,621,1.0
502,715,3.0
585,748,4.0
485,473,4.0
229,701,4.0
110,652,2.0
233,68,5.0
337,398,1.0
332,838,4.0
620,748,3.0
639,478,4.0
194,297,4.0
369,533,4.0
289,406,3.0
743,270,4.0
13,305,5.0
652,911,3.0
457,517,3.0
1160,180,1.0
13,344,4.0
1347,180,1.0
63,186,5.0
450,475,3.0
791,120,3.0
323,275,4.0
287,435,4.0
203,879,5.0
158,649,3.0
602,757,5.0
222,537,4.0
654,344,4.0
659,600,3.0
660,327,5.0
128,698,4.0
283,550,4.0
78,757,4.0
928,594,2.0
481,268,3.0
962,446,5.0
178,64,3.0
447,420,3.0
2,879,1.0
133,869,4.0
1,726,4.0
687,588,4.0
21,90,5.0
408,902,4.0
180,772,5.0
323,625,4.0
64,388,4.0
68,926,4.0
87,882,4.0
57,268,2.0
221,741,2.0
154,522,4.0
1193,232,5.0
356,12,3.0
221,881,5.0
731,353,2.0
604,317,4.0
126,472,5.0
23,21,5.0
651,144,5.0
471,306,3.0
216,714,2.0
1128,444,4.0
282,930,4.0
657,197,3.0
1047,292,3.0
504,845,5.0
989,363,4.0
92,405,4.0
297,344,5.0
187,536,4.0
241,739,4.0
187,382,5.0
2,319,4.0
273,539,4.0
25,531,3.0
859,93,2.0
750,196,3.0
1011,177,4.0
379,126,5.0
115,908,5.0
317,526,3.0
747,532,3.0
865,850,3.0
1112,654,3.0
424,342,5.0
495,5,4.0
224,279,4.0
556,584,4.0
288,47,1.0
392,494,5.0
545,393,4.0
529,5,4.0
726,58,2.0
740,278,5.0
444,94,4.0
878,728,3.0
202,888,2.0
418,839,5.0
195,410,4.0
182,507,5.0
285,890,5.0
150,291,5.0
678,199,4.0
279,795,4.0
3,221,3.0
63,590,5.0
194,124,5.0
193,105,5.0
95,177,4.0
968,886,5.0
716,267,1.0
95,89,4.0
134,847,4.0
76,452,3.0
528,405,2.0
198,434,5.0
823,532,1.0
293,829,3.0
133,566,5.0
221,300,4.0
1131,61,2.0
271,629,5.0
871,754,1.0
422,654,3.0
459,346,3.0
471,920,2.0
863,706,4.0
237,48,4.0
82,188,4.0
10,327,3.0
1182,787,2.0
743,302,3.0
1047,98,4.0
110,434,3.0
839,180,1.0
1198,591,5.0
116,262,3.0
670,405,5.0
478,401,5.0
217,268,2.0
1203,89,4.0
6,393,5.0
1616,518,5.0
876,720,3.0
737,93,2.0
299,652,4.0
233,711,2.0
179,464,3.0
1137,806,5.0
651,750,4.0
618,850,4.0
257,810,5.0
198,369,4.0
49,556,4.0
41,393,4.0
63,536,3.0
217,420,4.0
429,360,5.0
110,554,4.0
356,720,5.0
812,302,4.0
87,932,3.0
14,742,3.0
422,942,3.0
302,850,4.0
664,626,3.0
553,329,3.0
257,189,3.0
292,708,4.0
2,805,2.0
1011,846,1.0
101,715,2.0
1406,302,1.0
23,664,3.0
6,278,5.0
627,500,4.0
664,59,4.0
1058,220,4.0
94,624,3.0
1458,294,5.0
613,233,3.0
345,531,5.0
451,773,1.0
1108,255,4.0
828,53,2.0
560,789,3.0
324,594,3.0
116,551,3.0
748,205,2.0
70,310,4.0
274,451,4.0
7,467,4.0
905,610,2.0
392,884,3.0
185,267,3.0
149,714,4.0
236,576,4.0
1400,449,4.0
76,127,3.0
11,321,4.0
81,618,5.0
1013,581,4.0
664,560,3.0
639,380,5.0
404,618,3.0
743,876,5.0
172,591,5.0
47,453,4.0
550,775,3.0
116,633,4.0
649,310,3.0
895,144,2.0
845,449,3.0
606,560,5.0
323,75,4.0
67,372,5.0
47,392,2.0
209,709,4.0
553,829,5.0
194,907,4.0
120,899,2.0
445,386,2.0
178,884,1.0
422,317,5.0
251,61,3.0
529,315,2.0
10,267,4.0
443,4,2.0
1008,882,4.0
1233,844,4.0
176,329,4.0
745,441,3.0
386,428,4.0
1266,221,3.0
747,167,2.0
289,716,3.0
383,620,3.0
171,697,5.0
210,94,3.0
565,617,3.0
0,457,4.0
1162,536,1.0
142,493,5.0
755,942,2.0
287,503,5.0
460,473,5.0
124,16,1.0
580,435,4.0
478,344,4.0
248,247,4.0
507,590,4.0
167,889,5.0
14,868,1.0
8,395,4.0
482,341,4.0
345,664,2.0
509,252,5.0
401,626,3.0
203,847,5.0
267,508,2.0
426,24,4.0
284,472,4.0
1016,68,5.0
932,832,4.0
1389,180,1.0
191,550,5.0
49,930,3.0
46,6,5.0
323,115,2.0
3,188,5.0
0,553,3.0
355,587,4.0
157,346,3.0
43,193,4.0
982,331,2.0
1135,243,3.0
721,173,4.0
301,432,5.0
21,6,5.0
251,548,3.0
256,285,3.0
769,379,3.0
293,709,3.0
526,631,4.0
6,623,4.0
249,416,4.0
602,168,5.0
23,10,3.0
809,221,2.0
196,486,3.0
287,436,2.0
418,795,5.0
257,99,4.0
175,22,3.0
513,375,4.0
288,836,5.0
1031,278,3.0
382,193,1.0
281,741,3.0
47,555,5.0
142,42,4.0
1320,278,4.0
1088,797,3.0
285,810,5.0
6,580,4.0
242,125,5.0
299,614,4.0
631,923,4.0
1217,888,4.0
823,285,1.0
564,647,3.0
296,459,3.0
228,41,4.0
128,788,5.0
470,688,4.0
201,416,4.0
568,327,4.0
49,502,5.0
171,98,5.0
175,939,4.0
1220,377,3.0
1122,233,3.0
138,434,2.0
411,789,4.0
1060,541,2.0
1134,863,3.0
409,183,3.0
195,537,4.0
657,118,5.0
162,346,4.0
46,194,5.0
87,880,3.0
954,654,3.0
527,270,3.0
567,157,4.0
1087,714,1.0
1034,681,3.0
490,659,4.0
252,781,2.0
97,523,3.0
321,592,2.0
265,488,5.0
505,428,4.0
281,525,3.0
778,404,1.0
282,151,4.0
1089,503,4.0
1177,290,4.0
691,234,4.0
13,233,3.0
865,541,2.0
50,592,3.0
142,199,5.0
98,641,2.0
426,779,3.0
257,458,3.0
267,916,4.0
693,654,3.0
684,707,3.0
371,93,4.0
415,12,3.0
204,287,5.0
160,151,5.0
434,522,5.0
126,785,4.0
128,248,5.0
219,647,3.0
212,614,5.0
1403,404,1.0
251,485,3.0
983,163,4.0
143,248,4.0
202,910,4.0
526,279,5.0
605,616,3.0
1038,294,4.0
422,605,5.0
735,449,5.0
196,834,5.0
242,797,4.0
209,209,5.0
474,676,4.0
428,90,4.0
152,84,3.0
308,628,3.0
378,801,4.0
315,362,3.0
978,824,4.0
63,457,4.0
207,863,4.0
132,682,5.0
210,757,4.0
77,12,1.0
525,527,4.0
235,175,4.0
994,784,3.0
240,620,4.0
1196,629,3.0
1038,342,5.0
94,432,3.0
200,434,4.0
949,654,3.0
69,121,5.0
619,327,3.0
57,275,4.0
239,200,3.0
216,926,1.0
624,42,4.0
650,227,4.0
13,343,5.0
63,745,4.0
551,108,2.0
761,261,2.0
515,238,5.0
527,507,5.0
495,86,5.0
492,536,4.0
133,703,5.0
224,373,3.0
497,746,5.0
994,710,4.0
227,326,4.0
1247,692,3.0
11,909,4.0
1254,674,1.0
526,193,4.0
210,271,5.0
762,65,4.0
95,182,3.0
52,367,2.0
750,508,3.0
639,159,3.0
19,918,1.0
156,188,4.0
55,221,5.0
435,63,5.0
355,82,4.0
110,17,3.0
678,829,3.0
1027,579,3.0
684,362,4.0
473,832,5.0
238,406,4.0
434,880,3.0
734,294,5.0
105,871,3.0
474,373,1.0
299,817,2.0
186,542,4.0
590,82,4.0
677,840,4.0
158,795,3.0
428,536,3.0
193,294,4.0
442,523,4.0
518,95,4.0
691,706,4.0
731,373,4.0
698,617,3.0
236,346,4.0
697,893,4.0
759,12,1.0
293,143,4.0
471,605,4.0
430,544,3.0
728,891,4.0
134,199,4.0
143,37,5.0
569,310,4.0
186,143,4.0
719,456,3.0
8,105,4.0
402,478,3.0
426,327,3.0
68,386,3.0
217,81,3.0
242,551,3.0
152,776,1.0
822,485,4.0
731,624,3.0
268,539,4.0
353,830,4.0
293,926,5.0
772,924,1.0
630,746,5.0
235,290,4.0
12,389,2.0
63,0,5.0
7,600,3.0
417,428,3.0
356,397,4.0
1046,91,1.0
814,25,2.0
1216,531,4.0
473,12,4.0
483,473,5.0
232,134,3.0
150,362,4.0
342,28,3.0
1006,326,4.0
401,404,3.0
35,0,2.0
784,127,2.0
492,391,4.0
172,747,4.0
677,747,2.0
190,494,3.0
323,341,1.0
904,623,4.0
627,654,3.0
120,86,5.0
370,151,4.0
619,313,3.0
750,440,4.0
146,551,3.0
168,912,4.0
281,652,3.0
257,414,4.0
370,229,4.0
470,843,3.0
274,762,5.0
2,605,5.0
56,404,1.0
630,377,4.0
385,765,3.0
384,726,3.0
64,58,4.0
287,680,1.0
81,9,4.0
688,346,4.0
659,638,2.0
203,710,3.0
90,755,3.0
21,330,4.0
879,594,3.0
451,405,2.0
552,269,1.0
929,505,1.0
28,523,3.0
707,268,4.0
865,461,5.0
618,449,3.0
418,398,3.0
582,789,2.0
749,449,3.0
473,779,3.0
81,746,4.0
110,124,3.0
70,267,3.0
229,404,2.0
485,17,3.0
171,740,5.0
844,446,3.0
1094,433,5.0
156,658,4.0
505,84,4.0
331,164,4.0
464,300,4.0
314,141,3.0
228,398,2.0
98,214,4.0
0,65,3.0
275,343,4.0
41,95,1.0
422,591,5.0
558,560,1.0
117,513,2.0
681,35,1.0
486,372,4.0
771,338,4.0
508,451,4.0
392,6,4.0
172,605,5.0
622,55,3.0
312,116,5.0
603,297,5.0
512,682,5.0
211,298,4.0
824,915,1.0
382,37,2.0
130,703,5.0
590,252,3.0
1012,781,3.0
404,517,5.0
117,347,4.0
181,658,4.0
175,620,3.0
1552,654,4.0
473,225,3.0
321,509,3.0
1117,325,2.0
495,312,5.0
958,362,1.0
411,867,5.0
100,306,3.0
159,822,4.0
240,269,5.0
180,41,5.0
121,116,2.0
1009,654,3.0
479,740,5.0
518,849,4.0
908,45,5.0
327,675,5.0
22,275,5.0
463,536,4.0
845,323,5.0
361,3,5.0
228,84,3.0
1010,241,3.0
411,302,3.0
274,549,4.0
271,935,4.0
747,893,3.0
427,639,5.0
249,156,1.0
546,517,3.0
526,730,5.0
681,510,4.0
615,748,3.0
1133,422,4.0
654,117,5.0
755,377,3.0
292,276,4.0
272,670,4.0
482,406,4.0
768,275,1.0
316,346,1.0
191,384,5.0
99,64,3.0
830,816,1.0
239,53,4.0
64,404,1.0
832,888,3.0
514,531,5.0
1280,180,1.0
81,94,3.0
217,404,5.0
631,834,5.0
131,349,5.0
477,9,5.0
617,775,3.0
1139,803,3.0
258,786,4.0
202,75,4.0
525,626,4.0
454,726,3.0
24,397,4.0
131,310,4.0
158,193,3.0
129,716,2.0
0,250,4.0
475,437,5.0
636,221,2.0
257,129,4.0
590,879,4.0
396,302,1.0
267,918,3.0
202,839,5.0
234,449,3.0
222,287,3.0
220,591,5.0
25,292,3.0
297,144,1.0
186,275,5.0
997,335,1.0
514,659,2.0
271,151,5.0
1011,832,4.0
23,793,5.0
236,513,4.0
72,86,3.0
257,538,4.0
299,891,4.0
85,279,4.0
384,294,4.0
275,591,5.0
195,902,4.0
59,638,3.0
1162,449,3.0
428,794,3.0
225,58,4.0
7,560,3.0
55,801,3.0
193,370,3.0
166,884,3.0
177,310,5.0
209,585,4.0
136,718,1.0
282,188,5.0
146,91,2.0
392,740,2.0
282,797,5.0
1187,599,3.0
1175,695,4.0
48,715,4.0
8,888,4.0
719,377,2.0
596,65,3.0
324,416,2.0
609,317,5.0
170,150,5.0
123,353,5.0
346,270,3.0
142,794,3.0
6,662,4.0
507,127,4.0
405,91,2.0
61,880,4.0
240,560,2.0
734,17,4.0
736,888,3.0
396,404,4.0
57,607,2.0
973,222,2.0
186,888,4.0
305,47,4.0
872,749,3.0
27,544,4.0
736,803,3.0
747,729,4.0
257,399,5.0
254,486,2.0
6,652,2.0
323,488,3.0
461,584,3.0
687,396,1.0
214,715,5.0
299,407,3.0
874,204,2.0
1167,388,3.0
11,298,5.0
844,836,4.0
626,404,1.0
99,939,3.0
365,94,4.0
209,795,3.0
479,693,4.0
185,0,4.0
62,108,3.0
641,298,4.0
522,449,5.0
958,560,3.0
345,827,4.0
629,693,3.0
885,413,4.0
461,304,5.0
49,622,5.0
773,263,2.0
671,550,1.0
259,586,4.0
287,104,4.0
315,499,3.0
865,108,4.0
229,126,5.0
181,644,5.0
380,341,5.0
321,458,4.0
281,276,4.0
259,801,4.0
293,921,4.0
688,409,2.0
292,362,4.0
606,17,3.0
28,646,4.0
203,541,3.0
215,609,4.0
553,192,3.0
272,763,3.0
716,185,3.0
650,845,3.0
1284,392,3.0
134,451,3.0
68,773,4.0
124,707,4.0
95,544,5.0
431,311,5.0
868,706,1.0
1494,278,4.0
332,769,5.0
416,59,4.0
1064,804,5.0
234,405,4.0
401,388,3.0
482,523,4.0
424,663,3.0
879,723,3.0
140,6,5.0
272,429,4.0
403,544,4.0
322,454,3.0
173,68,5.0
380,917,5.0
275,560,4.0
1373,180,1.0
643,560,3.0
95,206,3.0
1020,405,5.0
1092,620,4.0
712,449,3.0
188,436,2.0
95,144,5.0
645,113,4.0
312,588,5.0
142,127,5.0
818,753,3.0
704,757,5.0
312,120,5.0
587,221,4.0
671,108,2.0
434,231,4.0
418,845,5.0
202,378,4.0
469,592,2.0
545,358,3.0
267,126,1.0
21,199,4.0
1152,560,3.0
182,384,3.0
1295,389,2.0
422,93,4.0
67,179,5.0
106,105,4.0
189,910,5.0
1297,899,2.0
63,550,5.0
22,449,5.0
826,935,2.0
607,233,3.0
186,626,5.0
879,908,4.0
41,58,5.0
189,150,4.0
755,550,1.0
683,168,5.0
171,720,5.0
317,555,5.0
243,674,3.0
1422,200,3.0
120,525,2.0
309,672,5.0
886,240,4.0
490,59,4.0
132,842,3.0
247,296,3.0
418,279,3.0
287,875,3.0
224,242,3.0
282,241,4.0
293,390,2.0
556,311,5.0
608,451,4.0
287,49,4.0
320,386,3.0
863,550,5.0
209,206,3.0
379,550,3.0
430,888,4.0
153,822,5.0
969,404,1.0
46,292,3.0
558,144,2.0
1410,193,1.0
454,91,2.0
430,599,3.0
366,746,3.0
81,386,4.0
1424,200,3.0
181,266,5.0
689,87,4.0
39,659,2.0
342,39,1.0
202,902,4.0
138,803,3.0
746,294,4.0
616,59,4.0
656,15,5.0
875,293,3.0
236,634,3.0
548,327,4.0
321,678,3.0
672,311,5.0
242,303,3.0
63,621,5.0
872,551,3.0
131,291,4.0
1148,234,4.0
664,483,4.0
61,306,3.0
691,48,1.0
162,379,2.0
553,804,1.0
318,146,4.0
584,109,2.0
317,523,4.0
117,243,2.0
119,157,1.0
496,640,5.0
259,604,4.0
213,560,3.0
320,139,4.0
762,598,5.0
199,342,2.0
132,566,4.0
487,757,3.0
95,756,4.0
57,42,3.0
791,183,4.0
339,12,2.0
360,241,5.0
181,772,4.0
687,781,2.0
664,505,2.0
330,420,2.0
1284,797,3.0
173,752,4.0
889,144,2.0
771,657,3.0
781,404,1.0
1187,404,3.0
635,561,2.0
523,889,4.0
576,794,3.0
197,6,3.0
517,94,4.0
1283,222,1.0
200,603,3.0
844,309,5.0
200,365,5.0
27,607,4.0
495,775,3.0
479,57,3.0
221,523,2.0
268,228,4.0
450,410,4.0
10,120,2.0
180,894,5.0
342,709,3.0
411,850,2.0
452,404,3.0
199,536,3.0
275,617,3.0
497,931,5.0
167,832,5.0
245,818,4.0
627,307,3.0
773,390,2.0
268,0,5.0
162,397,3.0
70,449,3.0
447,642,3.0
1057,129,5.0
98,15,5.0
782,91,3.0
567,797,4.0
677,824,4.0
522,478,4.0
1480,275,2.0
519,235,4.0
428,386,3.0
1081,781,3.0
85,0,5.0
293,154,3.0
224,222,3.0
701,893,4.0
216,421,3.0
94,282,5.0
921,275,4.0
527,640,4.0
10,326,4.0
142,473,4.0
482,678,5.0
256,938,5.0
339,906,2.0
222,918,4.0
468,446,4.0
310,196,4.0
409,673,3.0
78,505,5.0
86,252,5.0
632,397,4.0
183,405,2.0
280,377,3.0
664,292,2.0
784,435,2.0
208,910,5.0
182,647,5.0
678,825,2.0
656,333,4.0
97,200,4.0
279,879,2.0
384,487,4.0
256,302,4.0
14,706,4.0
14,893,3.0
408,881,4.0
186,292,3.0
133,464,4.0
465,863,4.0
930,98,2.0
547,6,5.0
134,94,3.0
515,933,3.0
472,895,2.0
314,257,3.0
1125,320,3.0
1104,680,3.0
82,582,4.0
747,513,2.0
186,346,5.0
450,885,3.0
1063,47,4.0
783,404,1.0
120,559,3.0
365,398,3.0
99,328,4.0
679,144,3.0
545,604,2.0
190,693,5.0
320,872,1.0
21,832,3.0
39,392,1.0
195,715,5.0
567,915,4.0
171,534,3.0
97,494,5.0
876,424,3.0
605,746,5.0
238,814,5.0
287,408,1.0
11,442,5.0
674,365,4.0
404,410,4.0
643,649,3.0
254,636,3.0
1277,735,1.0
951,341,3.0
202,756,5.0
312,98,5.0
380,473,4.0
99,377,4.0
768,540,1.0
548,377,3.0
1187,756,3.0
1096,888,3.0
1150,879,3.0
